microvolts,trialstart,oddball
43.2129,5,0
46.4783,5,0
49.2706,5,0
51.3306,5,0
50.9186,5,0
49.0723,5,0
46.8597,5,0
46.2341,5,0
48.5992,5,0
52.6123,5,0
56.6559,5,0
59.4025,5,0
59.4025,5,0
57.5256,5,0
54.718,5,0
51.4679,5,0
48.5992,5,0
45.2728,5,0
41.1072,5,0
36.2701,5,0
32.3181,5,0
29.7699,5,0
28.5797,5,0
27.5726,5,0
26.2756,5,0
23.9868,5,0
21.225,5,0
18.4479,5,0
15.4114,5,0
12.97,5,0
11.1542,5,0
10.8032,5,0
10.9406,5,0
11.1237,5,0
9.90295,5,0
7.94983,5,0
5.31006,5,0
2.31934,5,0
-0.106812,5,0
-2.36511,5,0
-4.50134,5,0
-4.63867,5,0
-4.31824,5,0
-3.52478,5,0
-2.47192,5,0
-1.31226,5,0
-0.671387,5,0
-1.02234,5,0
-2.05994,5,0
-4.16565,5,0
-5.49316,5,0
-4.82178,5,0
-2.28882,5,0
-0.564575,5,0
0.274658,5,0
-0.12207,5,0
-1.40381,5,0
-2.79236,5,0
-4.63867,5,0
-7.17163,5,0
-9.99451,5,0
-12.5427,5,0
-14.0839,5,0
-14.3585,5,0
-12.7411,5,0
-10.4828,5,0
-8.68225,5,0
-7.47681,5,0
-7.88879,5,0
-9.70459,5,0
-11.1847,5,0
-11.9476,5,0
-11.322,5,0
-9.06372,5,0
-5.75256,5,0
-3.08228,5,0
-0.762939,5,0
0.137329,5,0
0.564575,5,0
0.747681,5,0
0.671387,5,0
0.762939,5,0
0.762939,5,0
1.25122,5,0
1.7395,5,0
2.63977,5,0
2.7771,5,0
1.9989,5,0
0.350952,5,0
-0.930786,5,0
-1.19019,5,0
-0.305176,5,0
0.869751,5,0
1.09863,5,0
0.198364,5,0
-1.06812,5,0
-2.01416,5,0
-2.86865,5,0
-3.37219,5,0
-3.90625,5,0
-4.0741,5,0
-3.44849,5,0
-2.39563,5,0
-0.244141,5,0
1.58691,5,0
3.37219,5,0
5.14221,5,0
5.85937,5,0
6.37817,5,0
6.79016,5,0
6.08826,5,0
5.44739,5,0
4.57764,5,0
4.34875,5,0
4.18091,5,0
3.26538,5,0
1.41907,5,0
-0.549316,5,0
-0.778198,5,0
1.70898,5,0
5.2948,5,0
8.04138,5,0
8.68225,5,0
6.98853,5,0
5.2948,5,0
3.61633,5,0
2.12097,5,0
1.51062,5,0
0.900269,5,0
-0.137329,5,0
-0.274658,5,0
0.137329,5,0
1.31226,5,0
3.46375,5,0
5.20325,5,0
5.32532,5,0
3.79944,5,0
1.98364,5,0
0.366211,5,0
0.0305176,5,0
-0.12207,5,0
-0.686646,5,0
-1.78528,5,0
-2.62451,5,0
-3.49426,5,0
-4.0741,5,0
-3.95203,5,0
-3.57056,5,0
-3.7384,5,0
-2.91443,5,0
-1.75476,5,0
-0.289917,5,0
1.96838,5,0
3.41797,5,0
3.14331,5,0
2.01416,5,0
0.946045,5,0
0.38147,5,0
0.473022,5,0
0.579834,5,0
0.686646,5,0
1.00708,5,0
2.68555,5,0
4.21143,5,0
4.60815,5,0
3.40271,5,0
0.930786,5,0
-0.488281,5,0
-0.106812,5,0
1.80054,5,0
4.30298,5,0
4.60815,5,0
4.28772,5,0
4.37927,5,0
5.23376,5,0
5.79834,5,0
7.56836,5,0
7.72095,5,0
5.7373,5,0
3.89099,5,0
2.19727,5,0
0.778198,5,0
1.72424,5,0
3.50952,5,0
4.82178,5,0
5.79834,5,0
5.69153,5,0
5.72205,5,0
5.67627,5,0
6.13403,5,0
6.8512,5,0
7.75146,5,0
8.10242,5,0
7.24792,5,0
5.64575,5,0
4.01306,5,0
3.75366,5,0
5.67627,5,0
8.92639,5,0
11.7035,5,0
12.5885,5,0
10.9253,5,0
8.19397,5,0
5.17273,5,0
2.91443,5,0
2.05994,5,0
1.95312,5,0
2.38037,5,0
3.5553,5,0
4.5929,5,0
6.88171,5,0
8.75854,5,0
9.84192,5,0
9.85718,5,0
8.19397,5,0
5.88989,5,0
4.73022,5,0
4.48608,5,0
5.24902,5,0
5.67627,5,0
5.56946,5,0
5.66101,5,0
5.75256,0,0
5.98145,0,0
6.05774,0,0
5.7373,0,0
5.23376,0,0
5.17273,0,0
6.68335,0,0
6.53076,0,0
5.84412,0,0
4.5166,0,0
2.85339,0,0
2.41089,0,0
3.05176,0,0
3.79944,0,0
3.2196,0,0
2.02942,0,0
0.473022,0,0
-1.25122,0,0
-2.60925,0,0
-2.45667,0,0
-0.38147,0,0
1.69373,0,0
4.28772,0,0
4.02832,0,0
2.80762,0,0
0.38147,0,0
-1.93787,0,0
-2.41089,0,0
-1.70898,0,0
0.305176,0,0
2.42615,0,0
3.92151,0,0
3.84521,0,0
2.96021,0,0
2.15149,0,0
2.22778,0,0
2.62451,0,0
3.37219,0,0
3.67737,0,0
4.57764,0,0
5.46265,0,0
5.85937,0,0
6.27136,0,0
5.50842,0,0
4.24194,0,0
3.23486,0,0
3.00598,0,0
4.02832,0,0
5.09644,0,0
5.47791,0,0
4.31824,0,0
2.12097,0,0
-0.0305176,0,0
0.198364,0,0
2.18201,0,0
4.39453,0,0
4.86755,0,0
3.11279,0,0
-0.473022,0,0
-4.3335,0,0
-6.53076,0,0
-7.5531,0,0
-7.2937,0,0
-5.67627,0,0
-2.34985,0,0
1.25122,0,0
5.27954,0,0
8.28552,0,0
9.21631,0,0
9.1095,0,0
7.23267,0,0
3.92151,0,0
0.701904,0,0
-1.66321,0,0
-2.01416,0,0
-0.564575,0,0
1.54114,0,0
3.11279,0,0
2.27356,0,0
0.595093,0,0
-0.961304,0,0
-1.86157,0,0
-2.73132,0,0
-2.62451,0,0
-3.86047,0,0
-5.27954,0,0
-5.72205,0,0
-5.93567,0,0
-5.05066,0,0
-3.44849,0,0
-1.05286,0,0
2.27356,0,0
6.68335,0,0
10.5286,0,0
12.8632,0,0
12.4512,0,0
9.35364,0,0
5.23376,0,0
1.25122,0,0
0.0915527,0,0
1.09863,0,0
3.26538,0,0
6.31714,0,0
7.49207,0,0
6.82068,0,0
4.69971,0,0
2.36511,0,0
0.671387,0,0
-0.518799,0,0
-0.228882,0,0
0.961304,0,0
2.76184,0,0
5.32532,0,0
6.66809,0,0
6.48499,0,0
4.98962,0,0
3.09753,0,0
0.213623,0,0
-2.39563,0,0
-4.44031,0,0
-4.21143,0,0
-2.34985,0,0
0.656128,0,0
3.41797,0,0
5.96619,0,0
7.18689,0,0
7.98035,0,0
7.1106,0,0
5.37109,0,0
3.75366,0,0
2.12097,0,0
2.22778,0,0
2.63977,0,0
3.23486,0,0
3.66211,0,0
2.67029,0,0
1.12915,0,0
-1.52588,0,0
-3.64685,0,0
-3.92151,0,0
-2.82288,0,0
-0.244141,0,0
2.54822,0,0
4.88281,0,0
5.69153,0,0
5.35583,0,0
4.97437,0,0
4.68445,0,0
3.87573,0,0
2.42615,0,0
0.335693,0,0
-1.72424,0,0
-2.24304,0,0
-0.869751,0,0
0.640869,0,0
2.05994,0,0
3.11279,0,0
2.42615,0,0
2.19727,0,0
2.62451,0,0
4.05884,0,0
5.50842,0,0
5.93567,0,0
4.30298,0,0
1.0376,0,0
-1.78528,0,0
-2.68555,0,0
-1.70898,0,0
0.335693,0,0
2.2583,0,0
3.43323,0,0
4.63867,0,0
5.15747,0,0
5.52368,0,0
5.5542,0,0
4.80652,0,0
2.31934,0,0
-0.198364,0,0
-1.92261,0,0
-2.63977,0,0
-0.534058,0,0
1.77002,0,0
1.92261,0,0
0.366211,0,0
-2.0752,0,0
-4.37927,0,0
-4.73022,0,0
-3.38745,0,0
-1.17493,0,0
1.25122,0,0
2.70081,0,0
2.97546,0,0
1.19019,0,0
-1.4801,0,0
-3.82996,0,0
-4.97437,0,0
-4.5166,0,0
-2.96021,0,0
-1.9989,0,0
0.228882,0,0
2.34985,0,0
3.23486,0,0
3.28064,0,0
1.77002,0,0
-0.701904,0,0
-1.66321,0,0
-0.213623,0,0
2.41089,0,0
5.11169,0,0
6.27136,0,0
5.40161,0,0
3.46375,0,0
1.54114,0,0
0.457764,0,0
0.320435,0,0
0.274658,0,0
0.671387,0,0
0.854492,0,0
0.930786,0,0
0.808716,0,0
0.106812,0,0
-0.411987,0,0
0.0762939,0,0
1.70898,0,0
4.13513,0,0
5.52368,0,0
5.92041,0,0
6.46973,0,0
7.61414,0,0
10.2539,0,0
12.2986,0,0
12.7869,0,0
10.6506,0,0
7.50732,0,0
4.28772,0,0
1.54114,0,0
0.701904,0,0
0.0610352,0,0
0.228882,0,0
0.839233,0,0
1.54114,0,0
1.83105,0,0
1.44958,0,0
0.488281,0,0
-1.12915,0,0
-2.28882,0,0
-3.41797,0,0
-3.43323,0,0
-2.76184,0,0
-2.12097,0,0
-1.5564,0,0
-1.44958,0,0
-2.10571,0,0
-3.09753,0,0
-3.20435,5,0
-1.69373,5,0
-0.0915527,5,0
2.01416,5,0
2.60925,5,0
1.72424,5,0
0.915527,5,0
1.05286,5,0
1.5564,5,0
1.51062,5,0
1.37329,5,0
0.762939,5,0
1.46484,5,0
3.78418,5,0
6.02722,5,0
6.69861,5,0
6.01196,5,0
4.54712,5,0
3.54004,5,0
3.26538,5,0
4.34875,5,0
6.2561,5,0
8.31604,5,0
10.2081,5,0
11.5814,5,0
10.9406,5,0
9.01794,5,0
6.10352,5,0
2.92969,5,0
0.534058,5,0
-1.28174,5,0
-1.11389,5,0
0.152588,5,0
1.93787,5,0
3.82996,5,0
5.50842,5,0
7.14111,5,0
8.83484,5,0
11.2305,5,0
13.8702,5,0
15.6708,5,0
15.5487,5,0
13.4277,5,0
10.0403,5,0
6.86646,5,0
5.58472,5,0
5.90515,5,0
6.75964,5,0
6.40869,5,0
5.63049,5,0
6.42395,5,0
7.79724,5,0
9.58252,5,0
10.6812,5,0
10.4065,5,0
8.69751,5,0
6.94275,5,0
5.05066,5,0
2.30408,5,0
-0.488281,5,0
-2.97546,5,0
-3.78418,5,0
-2.60925,5,0
-0.488281,5,0
2.44141,5,0
3.64685,5,0
2.74658,5,0
0.946045,5,0
-0.564575,5,0
-0.656128,5,0
0.38147,5,0
1.98364,5,0
2.19727,5,0
2.12097,5,0
1.46484,5,0
-0.213623,5,0
-1.75476,5,0
-3.76892,5,0
-5.7373,5,0
-6.68335,5,0
-5.90515,5,0
-3.34167,5,0
0.137329,5,0
4.24194,5,0
7.59888,5,0
9.18579,5,0
8.74329,5,0
6.13403,5,0
2.91443,5,0
0.869751,5,0
1.00708,5,0
1.96838,5,0
3.26538,5,0
3.75366,5,0
3.0365,5,0
1.75476,5,0
1.90735,5,0
1.98364,5,0
2.38037,5,0
3.61633,5,0
5.59998,5,0
7.91931,5,0
10.1013,5,0
12.3291,5,0
12.1765,5,0
9.96399,5,0
5.40161,5,0
0.320435,5,0
-3.60107,5,0
-4.42505,5,0
-3.54004,5,0
-2.21252,5,0
-0.717163,5,0
-0.244141,5,0
0.457764,5,0
1.11389,5,0
0.793457,5,0
-0.0610352,5,0
-0.457764,5,0
-0.0305176,5,0
1.09863,5,0
2.73132,5,0
4.62341,5,0
6.02722,5,0
7.62939,5,0
7.44629,5,0
6.65283,5,0
5.78308,5,0
6.56128,5,0
9.17053,5,0
12.3444,5,0
16.1438,5,0
18.9056,5,0
20.5688,5,0
20.7977,5,0
18.4784,5,0
14.4806,5,0
10.0555,5,0
7.08008,5,0
6.7749,5,0
7.27844,5,0
7.85828,5,0
7.53784,5,0
5.8136,5,0
3.9978,5,0
3.57056,5,0
3.67737,5,0
4.57764,5,0
6.05774,5,0
6.46973,5,0
5.66101,5,0
3.84521,5,0
1.86157,5,0
1.43433,5,0
3.28064,5,0
6.5918,5,0
9.61304,5,0
12.3596,5,0
14.2059,5,0
14.9994,5,0
15.8997,5,0
15.9302,5,0
14.0686,5,0
10.5438,5,0
7.21741,5,0
4.21143,5,0
2.62451,5,0
3.69263,5,0
5.69153,5,0
7.40051,5,0
8.23975,5,0
7.76672,5,0
6.46973,5,0
4.73022,5,0
3.38745,5,0
3.43323,5,0
3.8147,5,0
6.3324,5,0
10.1471,5,0
13.6414,5,0
16.51,5,0
17.3492,5,0
16.098,5,0
13.7329,5,0
10.025,5,0
6.08826,5,0
3.11279,5,0
2.05994,5,0
3.89099,5,0
8.22449,5,0
12.3138,5,0
14.5721,5,0
14.8773,5,0
12.7411,5,0
10.1166,5,0
7.15637,5,0
6.24084,5,0
5.95093,5,0
5.34058,5,0
5.37109,5,0
4.47083,5,0
3.52478,5,0
3.57056,5,0
4.86755,5,0
6.27136,5,0
6.98853,5,0
7.85828,5,0
8.04138,5,0
7.94983,5,0
8.46863,5,0
8.57544,5,0
9.09424,5,0
10.1318,5,0
11.1237,5,0
11.9934,5,0
12.8174,5,0
11.4594,5,0
9.68933,5,0
8.68225,5,0
7.84302,5,0
8.11768,5,0
8.52966,5,0
7.98035,5,0
6.92749,5,0
5.70679,5,0
5.11169,5,0
5.56946,5,0
7.52258,5,0
10.4523,5,0
13.5651,5,0
15.9607,5,0
16.2048,5,0
14.6484,5,0
12.4207,5,0
11.9629,5,0
12.9547,5,0
14.8468,5,0
16.5405,5,0
17.1204,5,0
16.861,5,0
17.3492,5,0
18.1427,5,0
17.5629,5,0
15.3351,5,0
12.0392,5,0
9.35364,5,0
7.73621,5,0
7.44629,5,0
7.78198,5,0
6.98853,5,0
5.41687,5,0
3.49426,5,0
1.09863,5,0
-0.12207,5,0
0.259399,5,0
3.0365,5,0
7.09534,5,0
11.2457,5,0
14.679,0,0
17.1356,0,0
18.6615,0,0
20.1721,0,0
21.1945,0,0
20.7367,0,0
19.043,0,0
17.1509,0,0
15.3351,0,0
15.152,0,0
16.9067,0,0
19.5465,0,0
21.3318,0,0
21.1792,0,0
18.4326,0,0
13.7787,0,0
9.6283,0,0
7.18689,0,0
6.39343,0,0
6.74438,0,0
7.46155,0,0
6.86646,0,0
5.12695,0,0
3.50952,0,0
1.8158,0,0
0.50354,0,0
0.88501,0,0
1.58691,0,0
3.18909,0,0
5.87463,0,0
8.91113,0,0
12.6953,0,0
15.1215,0,0
16.098,0,0
15.8539,0,0
14.8621,0,0
13.3972,0,0
11.7187,0,0
10.4523,0,0
9.42993,0,0
8.72803,0,0
8.5907,0,0
7.67517,0,0
6.13403,0,0
4.3335,0,0
2.85339,0,0
2.83813,0,0
3.5553,0,0
4.19617,0,0
4.68445,0,0
4.5166,0,0
4.2572,0,0
4.16565,0,0
5.08118,0,0
5.47791,0,0
6.36292,0,0
6.86646,0,0
7.1106,0,0
7.99561,0,0
8.83484,0,0
9.26208,0,0
7.82776,0,0
4.80652,0,0
1.54114,0,0
-1.15967,0,0
-3.15857,0,0
-2.39563,5,5
-0.717163,5,5
1.52588,5,5
3.92151,5,5
5.92041,5,5
6.63757,5,5
6.60706,5,5
5.69153,5,5
3.98254,5,5
1.32751,5,5
-1.11389,5,5
-2.44141,5,5
-1.92261,5,5
-0.366211,5,5
1.83105,5,5
3.87573,5,5
5.15747,5,5
5.79834,5,5
5.50842,5,5
4.42505,5,5
2.39563,5,5
1.05286,5,5
-0.488281,5,5
-1.9989,5,5
-2.79236,5,5
-2.34985,5,5
-1.83105,5,5
-0.930786,5,5
-0.946045,5,5
-1.40381,5,5
-2.47192,5,5
-2.36511,5,5
-2.21252,5,5
-1.46484,5,5
-0.366211,5,5
1.61743,5,5
4.11987,5,5
6.02722,5,5
6.46973,5,5
5.47791,5,5
4.5166,5,5
3.06702,5,5
2.27356,5,5
2.02942,5,5
2.0752,5,5
2.47192,5,5
4.69971,5,5
7.85828,5,5
10.5591,5,5
10.8643,5,5
8.71277,5,5
4.68445,5,5
1.52588,5,5
0.671387,5,5
1.38855,5,5
2.21252,5,5
2.10571,5,5
1.40381,5,5
0.900269,5,5
0.488281,5,5
0.289917,5,5
-0.259399,5,5
-0.595093,5,5
-0.534058,5,5
0.88501,5,5
2.50244,5,5
3.95203,5,5
4.37927,5,5
4.5166,5,5
4.34875,5,5
4.65393,5,5
5.53894,5,5
6.04248,5,5
6.01196,5,5
5.64575,5,5
4.62341,5,5
3.0365,5,5
1.34277,5,5
-0.534058,5,5
-0.305176,5,5
0.50354,5,5
1.87683,5,5
2.80762,5,5
2.85339,5,5
1.51062,5,5
-0.488281,5,5
-2.96021,5,5
-6.34766,5,5
-8.95691,5,5
-10.4523,5,5
-9.97925,5,5
-9.30786,5,5
-9.39941,5,5
-10.3302,5,5
-10.5896,5,5
-9.8114,5,5
-6.073,5,5
-0.930786,5,5
4.83704,5,5
9.35364,5,5
10.4828,5,5
7.73621,5,5
3.43323,5,5
-0.411987,5,5
-1.8158,5,5
-0.152588,5,5
2.27356,5,5
3.44849,5,5
3.89099,5,5
3.57056,5,5
2.91443,5,5
1.35803,5,5
0.564575,5,5
0.610352,5,5
1.43433,5,5
3.00598,5,5
3.479,5,5
2.88391,5,5
1.69373,5,5
0.869751,5,5
0.396729,5,5
-0.717163,5,5
-1.09863,5,5
-0.228882,5,5
1.89209,5,5
6.79016,5,5
12.8021,5,5
19.2261,5,5
24.5361,5,5
27.0081,5,5
25.9857,5,5
22.1405,5,5
16.6473,5,5
11.1084,5,5
6.83594,5,5
3.58582,5,5
1.32751,5,5
0.869751,5,5
1.58691,5,5
2.68555,5,5
4.73022,5,5
5.82886,5,5
4.79126,5,5
2.24304,5,5
-1.32751,5,5
-4.57764,5,5
-6.88171,5,5
-8.36182,5,5
-9.8877,5,5
-10.437,5,5
-8.80432,5,5
-4.76074,5,5
1.32751,5,5
7.04956,5,5
10.6049,5,5
12.9242,5,5
13.3057,5,5
13.4125,5,5
13.4888,5,5
12.1765,5,5
10.6506,5,5
8.57544,5,5
7.40051,5,5
7.58362,5,5
9.04846,5,5
10.8032,5,5
12.2681,5,5
12.558,5,5
12.6648,5,5
12.7411,5,5
13.0768,5,5
13.5651,5,5
13.504,5,5
13.0615,5,5
12.97,5,5
13.4125,5,5
14.1907,5,5
15.2893,5,5
15.5487,5,5
14.4958,5,5
13.3057,5,5
12.4054,5,5
11.3983,5,5
11.5662,5,5
11.4746,5,5
10.788,5,5
10.6354,5,5
11.2915,5,5
12.2833,5,5
12.7106,5,5
12.5427,5,5
9.84192,5,5
5.64575,5,5
2.05994,5,5
-0.152588,5,5
-1.11389,5,5
0.106812,5,5
3.00598,5,5
5.88989,5,5
8.19397,5,5
9.73511,5,5
9.15527,5,5
7.70569,5,5
8.04138,5,5
9.30786,5,5
11.8408,5,5
14.4196,5,5
15.2283,5,5
14.3585,5,5
12.3749,5,5
10.5743,5,5
9.39941,5,5
9.93347,5,5
11.1389,5,5
12.3749,5,5
12.5732,5,5
11.8408,5,5
10.3455,5,5
9.09424,5,5
8.30078,5,5
7.01904,5,5
6.17981,5,5
5.05066,5,5
4.80652,5,5
5.26428,5,5
6.37817,5,5
6.80542,5,5
7.1106,5,5
6.82068,5,5
6.13403,5,5
5.69153,5,5
5.00488,5,5
4.97437,5,5
5.53894,5,5
6.80542,5,5
8.5144,5,5
10.2081,5,5
10.5743,5,5
10.0098,5,5
7.94983,5,5
6.10352,5,5
5.87463,5,5
7.32422,5,5
8.94165,5,5
9.6283,5,5
9.1095,5,5
6.8512,5,5
5.06592,5,5
3.89099,5,5
3.18909,5,5
2.97546,5,5
2.57874,5,5
2.65503,5,5
3.479,5,5
5.43213,5,5
8.66699,5,5
10.0861,5,5
9.41467,5,5
6.30188,0,0
2.09045,0,0
-1.32751,0,0
-2.24304,0,0
-1.12915,0,0
0.411987,0,0
1.17493,0,0
0.274658,0,0
-1.89209,0,0
-3.54004,0,0
-3.479,0,0
-2.39563,0,0
-0.640869,0,0
1.0376,0,0
2.44141,0,0
3.37219,0,0
3.50952,0,0
1.64795,0,0
-0.274658,0,0
-1.44958,0,0
-1.35803,0,0
-0.152588,0,0
1.20544,0,0
1.66321,0,0
1.44958,0,0
1.25122,0,0
0.457764,0,0
-1.20544,0,0
-2.42615,0,0
-3.63159,0,0
-3.64685,0,0
-2.05994,0,0
-0.305176,0,0
1.41907,0,0
0.732422,0,0
-2.05994,0,0
-6.30188,0,0
-9.33838,0,0
-10.2386,0,0
-8.14819,0,0
-3.92151,0,0
0.488281,0,0
3.98254,0,0
6.31714,0,0
7.61414,0,0
8.28552,0,0
8.39233,0,0
8.97217,0,0
7.69043,0,0
5.56946,0,0
2.80762,0,0
0.900269,0,0
1.51062,0,0
2.97546,0,0
4.94385,0,0
5.66101,0,0
5.35583,0,0
4.5166,0,0
5.21851,0,0
6.66809,0,0
6.97327,0,0
7.76672,0,0
8.83484,0,0
9.96399,0,0
11.3678,0,0
12.7411,0,0
12.9242,0,0
12.146,0,0
12.207,0,0
11.9476,0,0
11.5356,0,0
10.1471,0,0
8.27026,0,0
6.80542,0,0
6.95801,0,0
9.39941,0,0
13.2904,0,0
16.4795,0,0
18.3868,0,0
18.3563,0,0
17.3035,0,0
16.098,0,0
14.6637,0,0
13.3209,0,0
11.6119,0,0
10.6812,0,0
10.9711,0,0
11.9171,0,0
13.1683,0,0
14.2975,0,0
14.8773,0,0
14.4348,0,0
12.8632,0,0
10.4218,0,0
6.57654,0,0
3.0365,0,0
1.75476,0,0
2.21252,0,0
3.82996,0,0
6.3324,0,0
7.38525,0,0
6.92749,0,0
6.34766,0,0
5.7373,0,0
5.56946,0,0
5.7373,0,0
6.30188,0,0
6.10352,0,0
5.34058,0,0
3.67737,0,0
2.41089,0,0
1.43433,0,0
0.900269,0,0
1.05286,0,0
0.88501,0,0
1.70898,0,0
3.2959,0,0
4.85229,0,0
5.38635,0,0
4.13513,0,0
2.41089,0,0
1.34277,0,0
1.06812,0,0
2.33459,0,0
3.69263,0,0
5.27954,0,0
6.74438,0,0
7.15637,0,0
7.18689,0,0
7.21741,0,0
6.91223,0,0
5.53894,0,0
3.17383,0,0
-0.488281,0,0
-2.96021,0,0
-3.18909,0,0
-1.61743,0,0
1.61743,0,0
4.63867,0,0
6.27136,0,0
6.80542,0,0
5.5542,0,0
3.70789,0,0
2.10571,0,0
2.01416,0,0
3.12805,0,0
4.48608,0,0
4.82178,0,0
3.58582,0,0
1.4801,0,0
-0.778198,0,0
-1.11389,0,0
0.534058,0,0
2.71606,0,0
5.09644,0,0
5.9967,0,0
5.31006,0,0
4.47083,0,0
4.18091,0,0
4.31824,0,0
5.50842,0,0
6.48499,0,0
6.74438,0,0
6.97327,0,0
6.74438,0,0
5.64575,0,0
4.60815,0,0
3.40271,0,0
2.67029,0,0
3.61633,0,0
5.90515,0,0
9.06372,0,0
10.5438,0,0
9.6283,0,0
6.16455,0,0
1.60217,0,0
-1.4801,0,0
-1.92261,0,0
-0.640869,0,0
1.14441,0,0
2.54822,0,0
3.61633,0,0
4.18091,0,0
4.57764,0,0
4.66919,0,0
4.69971,0,0
4.37927,0,0
3.9978,0,0
3.02124,0,0
1.5564,0,0
-0.595093,0,0
-2.38037,0,0
-3.67737,0,0
-4.53186,0,0
-3.63159,0,0
-2.22778,0,0
0,0,0
2.22778,0,0
4.27246,0,0
5.92041,0,0
6.34766,0,0
5.66101,0,0
3.95203,0,0
1.93787,0,0
1.11389,0,0
3.20435,0,0
6.05774,0,0
9.00269,0,0
10.1013,0,0
8.71277,0,0
6.02722,0,0
2.89917,0,0
0.747681,0,0
-0.198364,0,0
0.0457764,0,0
1.63269,0,0
3.2196,0,0
3.61633,0,0
3.35693,0,0
2.38037,0,0
1.35803,0,0
1.20544,0,0
1.14441,0,0
1.38855,0,0
2.04468,0,0
3.41797,0,0
5.64575,0,0
7.38525,0,0
8.52966,0,0
8.11768,0,0
6.62231,0,0
5.35583,0,0
5.61523,0,0
7.41577,0,0
10.1929,0,0
12.5427,0,0
12.6343,0,0
11.3678,0,0
8.69751,0,0
6.91223,0,0
6.28662,0,0
6.94275,0,0
7.76672,0,0
8.62122,0,0
10.2386,0,0
11.2305,0,0
12.1918,0,0
12.2375,0,0
11.5051,0,0
11.3983,0,0
13.2751,0,0
16.571,0,0
19.928,0,0
21.3318,0,0
19.6381,5,0
16.1438,5,0
11.8103,5,0
8.68225,5,0
7.69043,5,0
8.66699,5,0
10.3302,5,0
11.6272,5,0
12.4512,5,0
12.558,5,0
12.0087,5,0
10.7269,5,0
8.60596,5,0
5.84412,5,0
2.89917,5,0
1.57166,5,0
2.0752,5,0
3.79944,5,0
5.66101,5,0
6.69861,5,0
6.24084,5,0
5.64575,5,0
5.59998,5,0
5.88989,5,0
7.15637,5,0
8.60596,5,0
10.6812,5,0
12.6038,5,0
14.2212,5,0
14.6179,5,0
14.0991,5,0
12.619,5,0
10.0708,5,0
6.3324,5,0
1.98364,5,0
-1.25122,5,0
-1.83105,5,0
0.38147,5,0
4.57764,5,0
7.91931,5,0
10.2844,5,0
11.0931,5,0
9.93347,5,0
8.02612,5,0
5.09644,5,0
1.58691,5,0
-0.930786,5,0
-1.40381,5,0
0.198364,5,0
2.68555,5,0
4.94385,5,0
6.72913,5,0
7.46155,5,0
7.37,5,0
6.27136,5,0
3.82996,5,0
0.915527,5,0
-0.579834,5,0
0.137329,5,0
1.87683,5,0
3.18909,5,0
2.97546,5,0
1.00708,5,0
-1.83105,5,0
-4.5166,5,0
-6.08826,5,0
-6.7749,5,0
-6.14929,5,0
-4.15039,5,0
-2.48718,5,0
-1.12915,5,0
-0.854492,5,0
-1.02234,5,0
-1.31226,5,0
-0.88501,5,0
0.0610352,5,0
1.57166,5,0
3.44849,5,0
4.60815,5,0
4.776,5,0
3.67737,5,0
2.24304,5,0
0.778198,5,0
0.0762939,5,0
0.488281,5,0
2.05994,5,0
4.48608,5,0
7.09534,5,0
8.97217,5,0
8.91113,5,0
8.23975,5,0
6.94275,5,0
6.45447,5,0
7.2937,5,0
7.5531,5,0
7.52258,5,0
7.59888,5,0
7.91931,5,0
8.5144,5,0
10.2081,5,0
12.3444,5,0
14.7552,5,0
17.5781,5,0
20.1569,5,0
21.1639,5,0
20.1721,5,0
18.0054,5,0
15.8844,5,0
15.5029,5,0
17.5781,5,0
20.5994,5,0
23.2086,5,0
23.7427,5,0
22.3846,5,0
20.2332,5,0
18.0054,5,0
16.1438,5,0
15.4877,5,0
15.7623,5,0
16.9067,5,0
18.7531,5,0
20.5994,5,0
21.0266,5,0
19.577,5,0
17.0898,5,0
13.9465,5,0
11.0779,5,0
9.01794,5,0
8.65173,5,0
9.64355,5,0
11.9324,5,0
14.1449,5,0
15.1367,5,0
13.9313,5,0
11.5204,5,0
9.32312,5,0
8.98743,5,0
10.0098,5,0
10.3607,5,0
9.79614,5,0
8.36182,5,0
7.23267,5,0
7.27844,5,0
8.5144,5,0
9.20105,5,0
8.66699,5,0
7.35474,5,0
6.08826,5,0
5.53894,5,0
5.43213,5,0
6.14929,5,0
5.35583,5,0
3.95203,5,0
2.41089,5,0
0.976562,5,0
0.854492,5,0
1.2207,5,0
2.33459,5,0
3.90625,5,0
5.95093,5,0
8.40759,5,0
10.437,5,0
11.0626,5,0
10.2081,5,0
8.31604,5,0
6.13403,5,0
4.0741,5,0
3.17383,5,0
3.31116,5,0
4.16565,5,0
4.66919,5,0
5.17273,5,0
4.42505,5,0
3.2196,5,0
3.11279,5,0
3.86047,5,0
4.68445,5,0
5.15747,5,0
4.71497,5,0
3.76892,5,0
2.89917,5,0
2.41089,5,0
2.7771,5,0
2.0752,5,0
1.28174,5,0
1.41907,5,0
2.86865,5,0
4.71497,5,0
7.46155,5,0
8.7738,5,0
8.22449,5,0
7.65991,5,0
8.01086,5,0
8.7738,5,0
9.75037,5,0
10.3302,5,0
10.2386,5,0
9.70459,5,0
10.0555,5,0
11.4441,5,0
13.2751,5,0
15.564,5,0
16.9525,5,0
16.6168,5,0
14.6637,5,0
12.1613,5,0
9.47571,5,0
7.70569,5,0
7.43103,5,0
8.20923,5,0
9.42993,5,0
11.3525,5,0
12.3596,5,0
